date,hour,day,Is_Weekend,pool_price,volatility,max_price,95th_percentile,price_spike,demand,max_demand,volume,reserve_margin,lerner_index,high_lerner_flag,,,,,
2024-12-09,7,Monday,0.00,51.13,15.29,51.13,51.39,0.00,10496.00,11611.00,22438.75,0.53,20.49,1.00,,,,,
2024-12-09,8,Monday,0.00,42.15,15.29,51.13,51.39,0.00,10914.00,11611.00,22438.75,0.51,23.52,1.00,,,,,
2024-12-09,9,Monday,0.00,42.02,15.08,51.13,51.39,0.00,11040.00,11611.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-09,10,Monday,0.00,29.46,14.28,51.13,51.39,0.00,11014.00,11611.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-09,11,Monday,0.00,20.37,13.34,51.13,51.39,0.00,11078.00,11611.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-09,12,Monday,0.00,13.63,12.50,215.77,51.39,0.00,11090.00,11611.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-09,13,Monday,0.00,8.97,11.82,215.77,51.39,0.00,11054.00,11611.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-09,14,Monday,0.00,11.96,11.59,215.77,51.39,0.00,11061.00,11611.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-09,15,Monday,0.00,8.25,11.82,215.77,51.39,0.00,11127.00,11611.00,22438.75,0.50,0.00,0.00,,,,,
2024-12-09,16,Monday,0.00,11.59,11.95,215.77,51.39,0.00,11256.00,11611.00,22438.75,0.50,0.00,0.00,,,,,
2024-12-09,17,Monday,0.00,15.56,12.12,215.77,51.39,0.00,11537.00,11611.00,22438.75,0.49,0.00,0.00,,,,,
2024-12-09,18,Monday,0.00,17.19,12.17,215.77,51.39,0.00,11611.00,11611.00,22438.75,0.48,0.00,0.00,,,,,
2024-12-09,19,Monday,0.00,15.63,12.23,215.77,51.39,0.00,11501.00,11611.00,22438.75,0.49,0.00,0.00,,,,,
2024-12-09,20,Monday,0.00,7.27,12.57,215.77,51.39,0.00,11349.00,11611.00,22438.75,0.49,0.00,0.00,,,,,
2024-12-09,21,Monday,0.00,2.86,13.26,215.77,51.39,0.00,11188.00,11611.00,22438.75,0.50,0.00,0.00,,,,,
2024-12-09,22,Monday,0.00,6.26,13.76,215.77,51.39,0.00,10994.00,11611.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-09,23,Monday,0.00,2.75,14.40,215.77,51.39,0.00,10719.00,11611.00,22438.75,0.52,0.00,0.00,,,,,
2024-12-09,24,Monday,0.00,0.19,15.02,215.77,51.39,0.00,10421.00,11611.00,22438.75,0.54,0.00,0.00,,,,,
2024-12-10,1,Tuesday,0.00,2.24,15.01,215.77,51.39,0.00,10159.00,11609.00,22438.75,0.55,0.00,0.00,,,,,
2024-12-10,2,Tuesday,0.00,4.74,14.78,215.77,51.39,0.00,10020.00,11609.00,22438.75,0.55,0.00,0.00,,,,,
2024-12-10,3,Tuesday,0.00,5.89,14.60,215.77,51.39,0.00,9943.00,11609.00,22438.75,0.56,0.00,0.00,,,,,
2024-12-10,4,Tuesday,0.00,10.04,14.17,215.77,51.39,0.00,9870.00,11609.00,22438.75,0.56,0.00,0.00,,,,,
2024-12-10,5,Tuesday,0.00,9.04,13.77,215.77,51.39,0.00,9895.00,11609.00,22438.75,0.56,0.00,0.00,,,,,
2024-12-10,6,Tuesday,0.00,11.40,13.22,215.77,51.39,0.00,10062.00,11609.00,22438.75,0.55,0.00,0.00,,,,,
2024-12-10,7,Tuesday,0.00,22.06,10.96,215.77,51.39,0.00,10500.00,11609.00,22438.75,0.53,0.00,0.00,,,,,
2024-12-10,8,Tuesday,0.00,27.73,9.68,215.77,51.39,0.00,10989.00,11609.00,22438.75,0.51,13.26,1.00,,,,,
2024-12-10,9,Tuesday,0.00,40.29,9.47,215.77,51.39,0.00,11178.00,11609.00,22438.75,0.50,13.13,1.00,,,,,
2024-12-10,10,Tuesday,0.00,40.48,10.48,215.77,51.39,0.00,11140.00,11609.00,22438.75,0.50,14.55,1.00,,,,,
2024-12-10,11,Tuesday,0.00,40.92,11.79,215.77,51.39,0.00,11151.00,11609.00,22438.75,0.50,12.19,1.00,,,,,
2024-12-10,12,Tuesday,0.00,38.28,12.75,44.51,51.39,0.00,11170.00,11609.00,22438.75,0.50,14.69,1.00,,,,,
2024-12-10,13,Tuesday,0.00,37.64,13.44,44.51,51.39,0.00,11163.00,11609.00,22438.75,0.50,14.69,1.00,,,,,
2024-12-10,14,Tuesday,0.00,37.64,14.07,44.51,51.39,0.00,11168.00,11609.00,22438.75,0.50,12.07,1.00,,,,,
2024-12-10,15,Tuesday,0.00,39.76,14.62,44.51,51.39,0.00,11203.00,11609.00,22438.75,0.50,14.57,1.00,,,,,
2024-12-10,16,Tuesday,0.00,43.92,15.38,44.51,51.39,0.00,11296.00,11609.00,22438.75,0.50,80.65,1.00,,,,,
2024-12-10,17,Tuesday,0.00,215.77,41.99,44.51,51.39,1.00,11520.00,11609.00,22438.75,0.49,80.65,1.00,,,,,
2024-12-10,18,Tuesday,0.00,183.22,52.05,44.51,51.39,1.00,11609.00,11609.00,22438.75,0.48,18.05,1.00,,,,,
2024-12-10,19,Tuesday,0.00,42.82,51.91,44.51,51.39,0.00,11484.00,11609.00,22438.75,0.49,12.07,1.00,,,,,
2024-12-10,20,Tuesday,0.00,40.28,51.56,44.51,51.39,0.00,11417.00,11609.00,22438.75,0.49,14.69,1.00,,,,,
2024-12-10,21,Tuesday,0.00,39.30,51.04,44.51,51.39,0.00,11245.00,11609.00,22438.75,0.50,12.85,1.00,,,,,
2024-12-10,22,Tuesday,0.00,36.27,50.58,44.51,51.39,0.00,11001.00,11609.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-10,23,Tuesday,0.00,23.07,50.11,44.51,51.39,0.00,10765.00,11609.00,22438.75,0.52,0.00,0.00,,,,,
2024-12-10,24,Tuesday,0.00,21.94,49.55,44.51,51.39,0.00,10485.00,11609.00,22438.75,0.53,0.00,0.00,,,,,
2024-12-11,1,Wednesday,0.00,23.28,49.02,44.51,51.39,0.00,10279.00,11671.00,22438.75,0.54,0.00,0.00,,,,,
2024-12-11,2,Wednesday,0.00,23.50,48.55,44.51,51.39,0.00,10162.00,11671.00,22438.75,0.55,0.00,0.00,,,,,
2024-12-11,3,Wednesday,0.00,23.50,48.10,44.51,51.39,0.00,10057.00,11671.00,22438.75,0.55,0.00,0.00,,,,,
2024-12-11,4,Wednesday,0.00,25.67,47.73,44.51,51.39,0.00,10046.00,11671.00,22438.75,0.55,0.00,0.00,,,,,
2024-12-11,5,Wednesday,0.00,30.17,47.24,44.51,51.39,0.00,10136.00,11671.00,22438.75,0.55,7.93,1.00,,,,,
2024-12-11,6,Wednesday,0.00,34.50,46.76,44.51,51.39,0.00,10248.00,11671.00,22438.75,0.54,0.00,0.00,,,,,
2024-12-11,7,Wednesday,0.00,29.28,46.62,44.51,51.39,0.00,10570.00,11671.00,22438.75,0.53,7.64,1.00,,,,,
2024-12-11,8,Wednesday,0.00,38.52,46.48,44.51,51.39,0.00,10942.00,11671.00,22438.75,0.51,16.49,1.00,,,,,
2024-12-11,9,Wednesday,0.00,41.35,46.47,44.51,51.39,0.00,11105.00,11671.00,22438.75,0.51,9.05,1.00,,,,,
2024-12-11,10,Wednesday,0.00,37.34,46.50,44.51,51.39,0.00,11095.00,11671.00,22438.75,0.51,12.86,1.00,,,,,
2024-12-11,11,Wednesday,0.00,36.79,46.53,44.51,51.39,0.00,11166.00,11671.00,22438.75,0.50,6.20,1.00,,,,,
2024-12-11,12,Wednesday,0.00,35.14,46.56,51.43,51.39,0.00,11243.00,11671.00,22438.75,0.50,6.20,1.00,,,,,
2024-12-11,13,Wednesday,0.00,34.96,46.59,51.43,51.39,0.00,11273.00,11671.00,22438.75,0.50,0.00,0.00,,,,,
2024-12-11,14,Wednesday,0.00,28.87,46.69,51.43,51.39,0.00,11242.00,11671.00,22438.75,0.50,0.00,0.00,,,,,
2024-12-11,15,Wednesday,0.00,30.29,46.79,51.43,51.39,0.00,11299.00,11671.00,22438.75,0.50,11.86,1.00,,,,,
2024-12-11,16,Wednesday,0.00,37.90,46.82,51.43,51.39,0.00,11375.00,11671.00,22438.75,0.49,7.64,1.00,,,,,
2024-12-11,17,Wednesday,0.00,41.47,30.75,51.43,51.39,0.00,11631.00,11671.00,22438.75,0.48,9.50,1.00,,,,,
2024-12-11,18,Wednesday,0.00,40.27,6.73,51.43,51.39,0.00,11671.00,11671.00,22438.75,0.48,0.00,0.00,,,,,
2024-12-11,19,Wednesday,0.00,36.77,6.47,51.43,51.39,0.00,11483.00,11671.00,22438.75,0.49,10.69,1.00,,,,,
2024-12-11,20,Wednesday,0.00,40.49,6.48,51.43,51.39,0.00,11477.00,11671.00,22438.75,0.49,16.50,1.00,,,,,
2024-12-11,21,Wednesday,0.00,44.51,6.77,51.43,51.39,0.00,11352.00,11671.00,22438.75,0.49,12.84,1.00,,,,,
2024-12-11,22,Wednesday,0.00,41.78,6.97,51.43,51.39,0.00,11121.00,11671.00,22438.75,0.50,12.98,1.00,,,,,
2024-12-11,23,Wednesday,0.00,37.79,6.67,51.43,51.39,0.00,10835.00,11671.00,22438.75,0.52,12.96,1.00,,,,,
2024-12-11,24,Wednesday,0.00,37.59,6.21,51.43,51.39,0.00,10573.00,11671.00,22438.75,0.53,26.61,1.00,,,,,
2024-12-12,1,Thursday,0.00,42.84,5.94,51.43,51.39,0.00,10390.00,11673.00,22438.75,0.54,30.06,1.00,,,,,
2024-12-12,2,Thursday,0.00,51.43,6.21,51.43,51.39,1.00,10293.00,11673.00,22438.75,0.54,30.50,1.00,,,,,
2024-12-12,3,Thursday,0.00,46.66,5.89,51.43,51.39,0.00,10217.00,11673.00,22438.75,0.54,0.00,0.00,,,,,
2024-12-12,4,Thursday,0.00,28.27,5.69,51.43,51.39,0.00,10182.00,11673.00,22438.75,0.55,0.00,0.00,,,,,
2024-12-12,5,Thursday,0.00,23.03,6.23,51.43,51.39,0.00,10232.00,11673.00,22438.75,0.54,19.88,1.00,,,,,
2024-12-12,6,Thursday,0.00,36.07,6.21,51.43,51.39,0.00,10424.00,11673.00,22438.75,0.54,21.41,1.00,,,,,
2024-12-12,7,Thursday,0.00,41.71,6.02,51.43,51.39,0.00,10850.00,11673.00,22438.75,0.52,20.94,1.00,,,,,
2024-12-12,8,Thursday,0.00,44.24,6.15,51.43,51.39,0.00,11338.00,11673.00,22438.75,0.49,23.75,1.00,,,,,
2024-12-12,9,Thursday,0.00,44.89,6.26,51.43,51.39,0.00,11538.00,11673.00,22438.75,0.49,12.66,1.00,,,,,
2024-12-12,10,Thursday,0.00,37.53,6.26,51.43,51.39,0.00,11519.00,11673.00,22438.75,0.49,0.00,0.00,,,,,
2024-12-12,11,Thursday,0.00,21.59,7.10,51.43,51.39,0.00,11518.00,11673.00,22438.75,0.49,0.00,0.00,,,,,
2024-12-12,12,Thursday,0.00,25.24,7.52,38.79,51.39,0.00,11507.00,11673.00,22438.75,0.49,0.00,0.00,,,,,
2024-12-12,13,Thursday,0.00,18.01,8.45,38.79,51.39,0.00,11452.00,11673.00,22438.75,0.49,0.00,0.00,,,,,
2024-12-12,14,Thursday,0.00,18.17,9.10,38.79,51.39,0.00,11410.00,11673.00,22438.75,0.49,0.00,0.00,,,,,
2024-12-12,15,Thursday,0.00,17.63,9.77,38.79,51.39,0.00,11337.00,11673.00,22438.75,0.49,0.00,0.00,,,,,
2024-12-12,16,Thursday,0.00,20.07,10.24,38.79,51.39,0.00,11365.00,11673.00,22438.75,0.49,25.80,1.00,,,,,
2024-12-12,17,Thursday,0.00,41.07,10.23,38.79,51.39,0.00,11659.00,11673.00,22438.75,0.48,0.00,0.00,,,,,
2024-12-12,18,Thursday,0.00,29.45,10.22,38.79,51.39,0.00,11673.00,11673.00,22438.75,0.48,0.00,0.00,,,,,
2024-12-12,19,Thursday,0.00,21.10,10.55,38.79,51.39,0.00,11480.00,11673.00,22438.75,0.49,17.31,1.00,,,,,
2024-12-12,20,Thursday,0.00,34.72,10.46,38.79,51.39,0.00,11523.00,11673.00,22438.75,0.49,25.76,1.00,,,,,
2024-12-12,21,Thursday,0.00,42.47,10.38,38.79,51.39,0.00,11462.00,11673.00,22438.75,0.49,20.61,1.00,,,,,
2024-12-12,22,Thursday,0.00,39.87,10.32,38.79,51.39,0.00,11234.00,11673.00,22438.75,0.50,27.65,1.00,,,,,
2024-12-12,23,Thursday,0.00,32.81,10.28,38.79,51.39,0.00,10907.00,11673.00,22438.75,0.51,30.55,1.00,,,,,
2024-12-12,24,Thursday,0.00,28.83,10.27,38.79,51.39,0.00,10592.00,11673.00,22438.75,0.53,0.00,0.00,,,,,
2024-12-13,1,Friday,0.00,21.59,10.29,38.79,51.39,0.00,10371.00,11536.00,22443.66,0.54,6.96,1.00,,,,,
2024-12-13,2,Friday,0.00,21.65,9.64,38.79,51.39,0.00,10250.00,11536.00,22443.66,0.54,6.65,1.00,,,,,
2024-12-13,3,Friday,0.00,21.01,9.22,38.79,51.39,0.00,10157.00,11536.00,22443.66,0.55,12.33,1.00,,,,,
2024-12-13,4,Friday,0.00,20.35,9.40,38.79,51.39,0.00,10113.00,11536.00,22443.66,0.55,6.85,1.00,,,,,
2024-12-13,5,Friday,0.00,20.15,9.50,38.79,51.39,0.00,10155.00,11536.00,22443.66,0.55,18.32,1.00,,,,,
2024-12-13,6,Friday,0.00,23.64,9.45,38.79,51.39,0.00,10312.00,11536.00,22443.66,0.54,18.32,1.00,,,,,
2024-12-13,7,Friday,0.00,23.33,9.10,38.79,51.39,0.00,10674.00,11536.00,22443.66,0.52,15.23,1.00,,,,,
2024-12-13,8,Friday,0.00,25.24,8.44,38.79,51.39,0.00,11163.00,11536.00,22443.66,0.50,5.86,1.00,,,,,
2024-12-13,9,Friday,0.00,26.85,7.59,38.79,51.39,0.00,11343.00,11536.00,22443.66,0.49,8.56,1.00,,,,,
2024-12-13,10,Friday,0.00,24.27,7.23,38.79,51.39,0.00,11346.00,11536.00,22443.66,0.49,0.00,0.00,,,,,
2024-12-13,11,Friday,0.00,17.80,7.36,38.79,51.39,0.00,11346.00,11536.00,22443.66,0.49,0.00,0.00,,,,,
2024-12-13,12,Friday,0.00,17.87,7.52,24.62,51.39,0.00,11346.00,11536.00,22443.66,0.49,0.00,0.00,,,,,
2024-12-13,13,Friday,0.00,17.85,7.52,24.62,51.39,0.00,11237.00,11536.00,22443.66,0.50,0.00,0.00,,,,,
2024-12-13,14,Friday,0.00,19.22,7.49,24.62,51.39,0.00,11233.00,11536.00,22443.66,0.50,0.00,0.00,,,,,
2024-12-13,15,Friday,0.00,15.95,7.57,24.62,51.39,0.00,11179.00,11536.00,22443.66,0.50,7.29,1.00,,,,,
2024-12-13,16,Friday,0.00,20.97,7.54,24.62,51.39,0.00,11196.00,11536.00,22443.66,0.50,16.74,1.00,,,,,
2024-12-13,17,Friday,0.00,35.16,7.11,24.62,51.39,0.00,11424.00,11536.00,22443.66,0.49,23.78,1.00,,,,,
2024-12-13,18,Friday,0.00,38.79,7.58,24.62,51.39,0.00,11536.00,11536.00,22443.66,0.49,0.00,0.00,,,,,
2024-12-13,19,Friday,0.00,29.90,7.57,24.62,51.39,0.00,11377.00,11536.00,22443.66,0.49,7.64,1.00,,,,,
2024-12-13,20,Friday,0.00,24.84,7.34,24.62,51.39,0.00,11234.00,11536.00,22443.66,0.50,7.64,1.00,,,,,
2024-12-13,21,Friday,0.00,25.68,6.43,24.62,51.39,0.00,11182.00,11536.00,22443.66,0.50,9.48,1.00,,,,,
2024-12-13,22,Friday,0.00,24.75,5.60,24.62,51.39,0.00,10981.00,11536.00,22443.66,0.51,15.89,1.00,,,,,
2024-12-13,23,Friday,0.00,25.16,5.30,24.62,51.39,0.00,10720.00,11536.00,22443.66,0.52,30.97,1.00,,,,,
2024-12-13,24,Friday,1.00,28.96,5.31,24.62,51.39,0.00,10427.00,11536.00,22443.66,0.54,20.08,1.00,,,,,
2024-12-14,1,Saturday,1.00,24.62,5.29,24.62,51.39,0.00,10265.00,11472.00,22443.66,0.54,17.88,1.00,,,,,
2024-12-14,2,Saturday,1.00,19.35,5.35,24.62,51.39,0.00,10126.00,11472.00,22443.66,0.55,1.33,1.00,,,,,
2024-12-14,3,Saturday,1.00,19.27,5.40,24.62,51.39,0.00,10020.00,11472.00,22443.66,0.55,16.53,1.00,,,,,
2024-12-14,4,Saturday,1.00,18.59,5.46,24.62,51.39,0.00,10004.00,11472.00,22443.66,0.55,15.42,1.00,,,,,
2024-12-14,5,Saturday,1.00,17.39,5.56,24.62,51.39,0.00,10042.00,11472.00,22443.66,0.55,0.00,0.00,,,,,
2024-12-14,6,Saturday,1.00,13.32,5.92,24.62,51.39,0.00,10145.00,11472.00,22443.66,0.55,14.98,1.00,,,,,
2024-12-14,7,Saturday,1.00,16.66,6.06,24.62,51.39,0.00,10317.00,11472.00,22443.66,0.54,14.69,1.00,,,,,
2024-12-14,8,Saturday,1.00,15.14,6.23,24.62,51.39,0.00,10602.00,11472.00,22443.66,0.53,15.42,1.00,,,,,
2024-12-14,9,Saturday,1.00,17.45,6.24,24.62,51.39,0.00,10830.00,11472.00,22443.66,0.52,18.34,1.00,,,,,
2024-12-14,10,Saturday,1.00,19.86,6.23,24.62,51.39,0.00,10980.00,11472.00,22443.66,0.51,19.97,1.00,,,,,
2024-12-14,11,Saturday,1.00,17.87,6.23,24.62,51.39,0.00,11086.00,11472.00,22443.66,0.51,0.00,0.00,,,,,
2024-12-14,12,Saturday,1.00,11.25,6.54,41.05,51.39,0.00,11101.00,11472.00,22443.66,0.51,0.00,0.00,,,,,
2024-12-14,13,Saturday,1.00,2.30,7.57,41.05,51.39,0.00,11042.00,11472.00,22443.66,0.51,0.00,0.00,,,,,
2024-12-14,14,Saturday,1.00,0.00,8.65,41.05,51.39,0.00,10973.00,11472.00,22443.66,0.51,0.00,0.00,,,,,
2024-12-14,15,Saturday,1.00,0.00,9.51,41.05,51.39,0.00,10954.00,11472.00,22443.66,0.51,0.00,0.00,,,,,
2024-12-14,16,Saturday,1.00,0.00,10.27,41.05,51.39,0.00,11016.00,11472.00,22443.66,0.51,8.82,1.00,,,,,
2024-12-14,17,Saturday,1.00,10.27,9.79,41.05,51.39,0.00,11312.00,11472.00,22443.66,0.50,0.00,0.00,,,,,
2024-12-14,18,Saturday,1.00,17.21,8.73,41.05,51.39,0.00,11472.00,11472.00,22443.66,0.49,8.82,1.00,,,,,
2024-12-14,19,Saturday,1.00,16.22,8.28,41.05,51.39,0.00,11299.00,11472.00,22443.66,0.50,0.00,0.00,,,,,
2024-12-14,20,Saturday,1.00,14.13,8.09,41.05,51.39,0.00,11173.00,11472.00,22443.66,0.50,0.00,0.00,,,,,
2024-12-14,21,Saturday,1.00,10.96,7.86,41.05,51.39,0.00,11095.00,11472.00,22443.66,0.51,0.00,0.00,,,,,
2024-12-14,22,Saturday,1.00,2.11,7.99,41.05,51.39,0.00,10940.00,11472.00,22443.66,0.51,0.00,0.00,,,,,
2024-12-14,23,Saturday,1.00,0.00,8.12,41.05,51.39,0.00,10707.00,11472.00,22443.66,0.52,0.00,0.00,,,,,
2024-12-14,24,Saturday,1.00,0.00,7.81,41.05,51.39,0.00,10474.00,11472.00,22443.66,0.53,0.00,0.00,,,,,
2024-12-15,1,Sunday,1.00,0.00,7.68,41.05,51.39,0.00,10265.00,11634.00,22443.66,0.54,0.00,0.00,,,,,
2024-12-15,2,Sunday,1.00,0.00,7.75,41.05,51.39,0.00,10150.00,11634.00,22443.66,0.55,0.00,0.00,,,,,
2024-12-15,3,Sunday,1.00,0.00,7.75,41.05,51.39,0.00,10052.00,11634.00,22443.66,0.55,0.00,0.00,,,,,
2024-12-15,4,Sunday,1.00,0.00,7.70,41.05,51.39,0.00,10023.00,11634.00,22443.66,0.55,0.00,0.00,,,,,
2024-12-15,5,Sunday,1.00,0.00,7.64,41.05,51.39,0.00,10030.00,11634.00,22443.66,0.55,0.00,0.00,,,,,
2024-12-15,6,Sunday,1.00,0.00,7.70,41.05,51.39,0.00,10125.00,11634.00,22443.66,0.55,0.00,0.00,,,,,
2024-12-15,7,Sunday,1.00,0.00,7.56,41.05,51.39,0.00,10277.00,11634.00,22443.66,0.54,0.00,0.00,,,,,
2024-12-15,8,Sunday,1.00,5.19,7.34,41.05,51.39,0.00,10501.00,11634.00,22443.66,0.53,12.97,1.00,,,,,
2024-12-15,9,Sunday,1.00,16.64,7.29,41.05,51.39,0.00,10742.00,11634.00,22443.66,0.52,0.00,0.00,,,,,
2024-12-15,10,Sunday,1.00,18.26,7.17,41.05,51.39,0.00,10932.00,11634.00,22443.66,0.51,14.94,1.00,,,,,
2024-12-15,11,Sunday,1.00,23.28,7.61,41.05,51.39,0.00,11112.00,11634.00,22443.66,0.50,14.94,1.00,,,,,
2024-12-15,12,Sunday,1.00,22.19,8.20,92.94,51.39,0.00,11200.00,11634.00,22443.66,0.50,12.97,1.00,,,,,
2024-12-15,13,Sunday,1.00,18.33,8.47,92.94,51.39,0.00,11216.00,11634.00,22443.66,0.50,0.00,0.00,,,,,
2024-12-15,14,Sunday,1.00,8.57,8.34,92.94,51.39,0.00,11213.00,11634.00,22443.66,0.50,0.00,0.00,,,,,
2024-12-15,15,Sunday,1.00,17.23,8.39,92.94,51.39,0.00,11193.00,11634.00,22443.66,0.50,0.00,0.00,,,,,
2024-12-15,16,Sunday,1.00,23.37,8.72,92.94,51.39,0.00,11259.00,11634.00,22443.66,0.50,14.56,1.00,,,,,
2024-12-15,17,Sunday,1.00,31.58,9.79,92.94,51.39,0.00,11532.00,11634.00,22443.66,0.49,20.50,1.00,,,,,
2024-12-15,18,Sunday,1.00,39.95,11.39,92.94,51.39,0.00,11634.00,11634.00,22443.66,0.48,24.20,1.00,,,,,
2024-12-15,19,Sunday,1.00,41.05,12.83,92.94,51.39,0.00,11544.00,11634.00,22443.66,0.49,20.64,1.00,,,,,
2024-12-15,20,Sunday,1.00,40.02,13.99,92.94,51.39,0.00,11440.00,11634.00,22443.66,0.49,7.46,1.00,,,,,
2024-12-15,21,Sunday,1.00,32.49,14.49,92.94,51.39,0.00,11333.00,11634.00,22443.66,0.50,0.00,0.00,,,,,
2024-12-15,22,Sunday,1.00,25.07,14.42,92.94,51.39,0.00,11163.00,11634.00,22443.66,0.50,0.00,0.00,,,,,
2024-12-15,23,Sunday,1.00,26.89,14.25,92.94,51.39,0.00,10873.00,11634.00,22443.66,0.52,17.57,1.00,,,,,
2024-12-15,24,Sunday,0.00,35.95,14.35,92.94,51.39,0.00,10633.00,11634.00,22443.66,0.53,0.00,0.00,,,,,
2024-12-16,1,Monday,0.00,31.69,14.11,92.94,51.39,0.00,10433.00,12006.00,22443.66,0.54,10.72,1.00,,,,,
2024-12-16,2,Monday,0.00,24.62,13.57,92.94,51.39,0.00,10324.00,12006.00,22443.66,0.54,0.00,0.00,,,,,
2024-12-16,3,Monday,0.00,17.86,12.92,92.94,51.39,0.00,10240.00,12006.00,22443.66,0.54,0.00,0.00,,,,,
2024-12-16,4,Monday,0.00,17.66,12.20,92.94,51.39,0.00,10228.00,12006.00,22443.66,0.54,0.00,0.00,,,,,
2024-12-16,5,Monday,0.00,17.86,11.37,92.94,51.39,0.00,10271.00,12006.00,22443.66,0.54,0.00,0.00,,,,,
2024-12-16,6,Monday,0.00,29.70,10.46,92.94,51.39,0.00,10489.00,12006.00,22443.66,0.53,16.77,1.00,,,,,
2024-12-16,7,Monday,0.00,41.58,9.83,92.94,51.39,0.00,10852.00,12006.00,22443.66,0.52,17.07,1.00,,,,,
2024-12-16,8,Monday,0.00,44.75,9.64,92.94,51.39,0.00,11340.00,12006.00,22443.66,0.49,33.82,1.00,,,,,
2024-12-16,9,Monday,0.00,55.00,10.90,92.94,51.39,1.00,11563.00,12006.00,22443.66,0.48,20.85,1.00,,,,,
2024-12-16,10,Monday,0.00,49.95,11.48,92.94,51.39,0.00,11555.00,12006.00,22443.66,0.49,14.45,1.00,,,,,
2024-12-16,11,Monday,0.00,42.63,11.66,92.94,51.39,0.00,11571.00,12006.00,22443.66,0.48,13.85,1.00,,,,,
2024-12-16,12,Monday,0.00,43.99,11.82,147.51,51.39,0.00,11541.00,12006.00,22443.66,0.49,13.85,1.00,,,,,
2024-12-16,13,Monday,0.00,44.05,11.73,147.51,51.39,0.00,11524.00,12006.00,22443.66,0.49,33.58,1.00,,,,,
2024-12-16,14,Monday,0.00,56.58,11.55,147.51,51.39,1.00,11533.00,12006.00,22443.66,0.49,38.25,1.00,,,,,
2024-12-16,15,Monday,0.00,75.96,13.63,147.51,51.39,1.00,11537.00,12006.00,22443.66,0.49,49.57,1.00,,,,,
2024-12-16,16,Monday,0.00,92.94,17.31,147.51,51.39,1.00,11598.00,12006.00,22443.66,0.48,37.86,1.00,,,,,
2024-12-16,17,Monday,0.00,68.63,18.12,147.51,51.39,1.00,11858.00,12006.00,22443.66,0.47,49.57,1.00,,,,,
2024-12-16,18,Monday,0.00,72.75,19.16,147.51,51.39,1.00,12006.00,12006.00,22443.66,0.47,14.61,1.00,,,,,
2024-12-16,19,Monday,0.00,41.58,19.16,147.51,51.39,0.00,11801.00,12006.00,22443.66,0.47,13.65,1.00,,,,,
2024-12-16,20,Monday,0.00,44.47,19.15,147.51,51.39,0.00,11650.00,12006.00,22443.66,0.48,13.85,1.00,,,,,
2024-12-16,21,Monday,0.00,45.75,19.03,147.51,51.39,0.00,11581.00,12006.00,22443.66,0.48,33.58,1.00,,,,,
2024-12-16,22,Monday,0.00,54.89,18.74,147.51,51.39,1.00,11430.00,12006.00,22443.66,0.49,13.52,1.00,,,,,
2024-12-16,23,Monday,0.00,46.38,18.36,147.51,51.39,0.00,11083.00,12006.00,22443.66,0.51,13.87,1.00,,,,,
2024-12-16,24,Monday,0.00,42.16,18.27,147.51,51.39,0.00,10758.00,12006.00,22443.66,0.52,10.64,1.00,,,,,
2024-12-17,1,Tuesday,0.00,37.38,18.12,147.51,51.39,0.00,10588.00,12143.00,22443.66,0.53,0.00,0.00,,,,,
2024-12-17,2,Tuesday,0.00,29.45,17.90,147.51,51.39,0.00,10446.00,12143.00,22443.66,0.53,0.00,0.00,,,,,
2024-12-17,3,Tuesday,0.00,24.84,17.49,147.51,51.39,0.00,10380.00,12143.00,22443.66,0.54,0.00,0.00,,,,,
2024-12-17,4,Tuesday,0.00,23.98,17.09,147.51,51.39,0.00,10355.00,12143.00,22443.66,0.54,0.00,0.00,,,,,
2024-12-17,5,Tuesday,0.00,24.59,16.66,147.51,51.39,0.00,10375.00,12143.00,22443.66,0.54,0.00,0.00,,,,,
2024-12-17,6,Tuesday,0.00,25.67,16.85,147.51,51.39,0.00,10553.00,12143.00,22443.66,0.53,21.25,1.00,,,,,
2024-12-17,7,Tuesday,0.00,42.42,16.84,147.51,51.39,0.00,11020.00,12143.00,22443.66,0.51,13.55,1.00,,,,,
2024-12-17,8,Tuesday,0.00,40.80,16.89,147.51,51.39,0.00,11534.00,12143.00,22443.66,0.49,20.09,1.00,,,,,
2024-12-17,9,Tuesday,0.00,46.20,16.80,147.51,51.39,0.00,11756.00,12143.00,22443.66,0.48,20.60,1.00,,,,,
2024-12-17,10,Tuesday,0.00,44.89,16.79,147.51,51.39,0.00,11781.00,12143.00,22443.66,0.48,30.90,1.00,,,,,
2024-12-17,11,Tuesday,0.00,53.04,16.82,147.51,51.39,1.00,11768.00,12143.00,22443.66,0.48,30.90,1.00,,,,,
2024-12-17,12,Tuesday,0.00,62.46,17.10,34.18,51.39,1.00,11815.00,12143.00,22443.66,0.47,37.69,1.00,,,,,
